Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay
TRIP-06520,TRK-054,DRV-092,2026-01-07,Mine_C,Railway_Yard_A,62.0,27.22,13.75,56.31,44.6,27.0,Clear,Medium,10,2,76.21,0
TRIP-09882,TRK-013,DRV-190,2026-01-07,Mine_B,Power_Plant_A,140.26,29.18,30.79,43.43,34.52,20.36,Clear,Medium,3,0,89.39,0
TRIP-06517,TRK-088,DRV-174,2026-01-07,Mine_B,Railway_Yard_B,67.94,30.75,19.03,49.57,28.24,22.94,Rain,Low,10,4,82.74,1
TRIP-00569,TRK-002,DRV-060,2026-01-07,Mine_C,Power_Plant_A,117.47,19.04,22.97,44.92,40.06,25.77,Clear,Low,4,1,69.81,1
TRIP-02694,TRK-002,DRV-054,2026-01-07,Mine_A,Power_Plant_B,118.86,20.08,22.99,62.83,36.44,18.23,Cloudy,Low,13,2,75.98,0
TRIP-02506,TRK-003,DRV-169,2026-01-07,Mine_B,Power_Plant_A,99.37,19.02,24.04,31.8,33.56,27.85,Rain,High,4,5,91.86,0
TRIP-07900,TRK-011,DRV-065,2026-01-07,Mine_A,Railway_Yard_A,81.23,24.06,17.77,42.17,27.46,21.6,Rain,Low,10,1,81.77,0
TRIP-01311,TRK-020,DRV-139,2026-01-07,Mine_A,Railway_Yard_B,123.76,38.39,27.34,43.55,24.35,23.27,Rain,Low,17,0,98.04,0
TRIP-04618,TRK-081,DRV-171,2026-01-07,Mine_A,Railway_Yard_B,121.6,28.03,25.72,50.12,42.88,18.37,Rain,Low,9,4,95.52,0
TRIP-02965,TRK-021,DRV-061,2026-01-07,Mine_C,Railway_Yard_A,78.85,36.19,22.46,28.31,42.75,22.7,Rain,High,16,3,89.37,1
TRIP-09127,TRK-057,DRV-051,2026-01-08,Mine_B,Railway_Yard_B,41.6,33.18,13.68,37.24,42.13,25.45,Clear,Medium,3,2,59.4,0
TRIP-03791,TRK-006,DRV-112,2026-01-08,Mine_B,Power_Plant_B,30.02,30.5,10.84,40.72,40.9,13.94,Rain,Medium,14,2,78.17,0
TRIP-06796,TRK-095,DRV-013,2026-01-08,Mine_A,Power_Plant_A,69.49,25.86,16.27,41.62,25.86,32.75,Cloudy,Low,12,1,94.42,0
TRIP-03328,TRK-097,DRV-159,2026-01-08,Mine_B,Railway_Yard_B,146.75,19.61,31.11,48.0,34.96,25.84,Cloudy,Medium,17,0,76.99,1
TRIP-09396,TRK-013,DRV-194,2026-01-08,Mine_D,Railway_Yard_B,34.84,17.23,12.41,21.09,27.1,26.03,Cloudy,High,1,4,94.38,0
TRIP-09920,TRK-022,DRV-004,2026-01-08,Mine_C,Railway_Yard_A,73.39,18.89,17.78,32.73,31.8,29.55,Rain,Medium,4,6,73.6,1
TRIP-03944,TRK-057,DRV-081,2026-01-08,Mine_D,Power_Plant_A,84.43,17.09,18.8,43.71,44.25,21.73,Rain,Medium,2,4,72.57,0
TRIP-08367,TRK-063,DRV-004,2026-01-08,Mine_B,Railway_Yard_B,76.66,24.18,17.85,36.89,27.6,23.6,Clear,High,3,2,76.14,1
TRIP-01321,TRK-094,DRV-046,2026-01-08,Mine_B,Railway_Yard_B,104.24,21.21,23.86,33.27,35.76,24.23,Rain,Medium,6,1,85.75,0
TRIP-02503,TRK-036,DRV-011,2026-01-08,Mine_C,Railway_Yard_B,144.97,39.95,28.62,43.59,34.46,26.7,Heavy_Rain,Low,5,3,89.7,1
TRIP-03097,TRK-100,DRV-071,2026-01-08,Mine_C,Power_Plant_A,63.2,39.65,19.49,36.55,19.58,25.32,Rain,High,12,4,86.93,1
TRIP-00844,TRK-003,DRV-073,2026-01-08,Mine_A,Railway_Yard_A,148.51,34.97,33.29,62.51,36.4,22.93,Rain,Low,1,3,81.06,0
TRIP-07560,TRK-027,DRV-090,2026-01-08,Mine_D,Railway_Yard_A,36.86,22.51,9.25,46.99,41.41,21.6,Clear,Medium,12,2,65.23,0
TRIP-03539,TRK-051,DRV-019,2026-01-08,Mine_B,Power_Plant_A,43.75,29.12,11.56,56.97,38.25,35.59,Clear,Low,13,2,85.61,0
TRIP-01928,TRK-064,DRV-013,2026-01-08,Mine_D,Power_Plant_B,86.71,18.17,17.61,37.15,33.23,23.62,Rain,Medium,2,3,85.68,0
TRIP-09981,TRK-086,DRV-104,2026-01-08,Mine_B,Railway_Yard_B,109.54,15.45,24.94,20.0,22.09,29.81,Heavy_Rain,Medium,7,6,69.79,0
TRIP-05639,TRK-092,DRV-145,2026-01-08,Mine_B,Railway_Yard_B,142.24,39.76,30.7,36.97,36.58,29.1,Clear,High,7,2,63.07,0
TRIP-01627,TRK-042,DRV-051,2026-01-08,Mine_A,Power_Plant_A,30.78,23.12,13.96,20.0,46.83,25.09,Rain,High,8,1,100.0,0
TRIP-08665,TRK-035,DRV-181,2026-01-08,Mine_A,Railway_Yard_A,65.61,17.64,17.0,49.64,40.48,25.35,Cloudy,Low,18,6,85.75,0
TRIP-06540,TRK-003,DRV-142,2026-01-08,Mine_D,Railway_Yard_B,130.37,34.26,31.4,20.0,24.67,28.78,Rain,High,13,5,75.82,1
TRIP-09562,TRK-058,DRV-026,2026-01-08,Mine_B,Railway_Yard_A,56.68,18.88,14.41,33.62,38.92,21.65,Rain,High,5,8,78.06,0
TRIP-02261,TRK-043,DRV-160,2026-01-08,Mine_A,Power_Plant_B,94.28,18.37,21.92,63.32,23.86,32.47,Clear,Low,19,2,80.44,0
TRIP-02623,TRK-080,DRV-066,2026-01-08,Mine_C,Railway_Yard_A,61.03,34.68,21.16,20.0,26.71,30.43,Rain,High,3,1,76.75,1
TRIP-04162,TRK-056,DRV-099,2026-01-09,Mine_B,Railway_Yard_A,54.71,19.11,15.93,49.62,39.71,20.01,Cloudy,Low,11,5,90.7,0
TRIP-00173,TRK-059,DRV-199,2026-01-09,Mine_B,Railway_Yard_B,120.44,25.09,25.68,47.66,35.52,29.02,Clear,Medium,16,1,78.51,1
TRIP-07833,TRK-048,DRV-023,2026-01-09,Mine_B,Power_Plant_B,83.38,36.41,18.24,38.92,30.18,22.71,Cloudy,High,17,2,89.29,1
TRIP-01333,TRK-030,DRV-060,2026-01-09,Mine_B,Power_Plant_A,23.61,28.69,11.94,65.4,37.63,25.93,Clear,Low,18,0,83.09,0
TRIP-03950,TRK-026,DRV-089,2026-01-09,Mine_B,Power_Plant_B,140.76,17.01,25.03,55.41,40.6,26.73,Clear,Low,13,5,71.23,0
TRIP-07368,TRK-042,DRV-057,2026-01-09,Mine_D,Railway_Yard_A,51.76,37.71,17.54,59.39,34.07,24.58,Clear,Low,18,3,73.51,0
TRIP-05266,TRK-100,DRV-195,2026-01-09,Mine_B,Power_Plant_A,28.97,18.54,10.1,51.85,45.91,27.75,Heavy_Rain,Low,4,0,86.72,0
TRIP-01389,TRK-037,DRV-064,2026-01-09,Mine_B,Railway_Yard_A,20.18,19.09,6.5,52.42,47.32,31.44,Clear,Low,10,2,77.43,0
TRIP-04270,TRK-029,DRV-193,2026-01-09,Mine_B,Railway_Yard_B,46.04,16.45,12.7,26.18,32.49,21.88,Rain,Medium,10,1,100.0,0
TRIP-00682,TRK-045,DRV-001,2026-01-09,Mine_B,Power_Plant_B,144.75,23.67,30.87,37.92,28.05,16.17,Heavy_Rain,Low,13,2,95.6,1
TRIP-09238,TRK-014,DRV-163,2026-01-09,Mine_C,Railway_Yard_A,105.15,24.28,24.82,25.34,33.25,28.86,Rain,High,1,4,90.44,0
TRIP-03521,TRK-065,DRV-044,2026-01-09,Mine_B,Railway_Yard_A,68.53,17.56,14.87,43.24,43.0,28.69,Clear,Low,8,2,80.83,0
TRIP-08767,TRK-072,DRV-198,2026-01-09,Mine_A,Power_Plant_B,73.57,23.58,18.96,53.12,34.97,31.19,Cloudy,Low,19,3,71.94,0
TRIP-09461,TRK-029,DRV-059,2026-01-09,Mine_D,Power_Plant_B,127.6,33.62,27.08,52.08,42.58,33.25,Clear,Medium,5,0,79.16,0
TRIP-03745,TRK-068,DRV-102,2026-01-09,Mine_C,Railway_Yard_A,36.22,22.02,14.81,39.8,39.16,26.27,Rain,Low,16,1,75.1,0
TRIP-08627,TRK-039,DRV-188,2026-01-09,Mine_B,Power_Plant_B,56.36,17.41,11.27,51.72,31.7,23.76,Cloudy,Medium,4,5,89.72,0
TRIP-02818,TRK-001,DRV-060,2026-01-09,Mine_C,Railway_Yard_B,94.21,34.49,22.3,48.9,37.43,22.84,Cloudy,Medium,9,2,100.0,0
TRIP-01539,TRK-012,DRV-085,2026-01-09,Mine_D,Power_Plant_B,142.27,34.52,32.29,45.43,40.41,17.85,Cloudy,Medium,10,2,75.39,0
TRIP-06682,TRK-034,DRV-122,2026-01-09,Mine_B,Railway_Yard_A,70.63,23.43,18.7,42.41,44.1,30.87,Cloudy,Medium,7,1,81.22,0
TRIP-08820,TRK-023,DRV-038,2026-01-10,Mine_D,Railway_Yard_A,56.63,26.29,15.92,46.55,38.69,25.55,Heavy_Rain,Low,13,3,78.31,0
TRIP-06579,TRK-039,DRV-030,2026-01-10,Mine_C,Power_Plant_A,56.29,30.33,16.8,51.94,37.79,26.78,Clear,Low,9,4,84.18,0
TRIP-01112,TRK-076,DRV-065,2026-01-10,Mine_A,Power_Plant_A,89.75,30.62,25.14,24.35,45.93,26.7,Clear,High,18,8,78.99,0
TRIP-04230,TRK-053,DRV-095,2026-01-10,Mine_B,Railway_Yard_B,48.21,31.63,15.94,54.06,29.89,23.0,Clear,Medium,11,5,77.59,0
TRIP-01786,TRK-059,DRV-112,2026-01-10,Mine_D,Power_Plant_A,80.37,15.27,18.91,39.59,49.61,25.98,Rain,Low,17,3,86.7,1
TRIP-05346,TRK-100,DRV-196,2026-01-10,Mine_A,Power_Plant_A,36.94,19.42,9.84,38.18,38.53,37.71,Rain,Medium,8,4,87.3,0
TRIP-03010,TRK-020,DRV-067,2026-01-10,Mine_A,Railway_Yard_B,94.7,15.21,19.96,45.2,40.9,24.76,Cloudy,High,4,1,74.92,0
TRIP-04048,TRK-079,DRV-096,2026-01-10,Mine_B,Power_Plant_A,135.98,31.69,26.18,36.95,33.38,34.6,Cloudy,High,15,3,88.86,0
TRIP-09291,TRK-024,DRV-079,2026-01-10,Mine_B,Power_Plant_B,78.84,29.55,20.27,64.99,39.82,18.47,Clear,Low,15,3,76.19,0
TRIP-07876,TRK-042,DRV-003,2026-01-10,Mine_C,Power_Plant_A,42.36,29.65,15.33,44.37,41.07,28.32,Rain,Medium,4,2,78.83,1
TRIP-07269,TRK-063,DRV-030,2026-01-10,Mine_A,Power_Plant_A,33.12,30.97,11.56,49.27,31.97,15.05,Cloudy,Low,5,4,81.41,0
TRIP-03605,TRK-037,DRV-185,2026-01-10,Mine_C,Power_Plant_B,45.13,20.1,12.27,40.53,40.18,29.29,Cloudy,Medium,1,6,96.78,0
TRIP-07912,TRK-085,DRV-039,2026-01-10,Mine_D,Power_Plant_B,41.35,26.11,13.47,36.49,35.52,30.04,Rain,Medium,8,2,83.1,0
TRIP-03376,TRK-022,DRV-093,2026-01-10,Mine_B,Railway_Yard_A,77.52,31.03,23.58,25.98,34.65,17.78,Heavy_Rain,Medium,14,2,80.42,1
TRIP-04763,TRK-049,DRV-057,2026-01-10,Mine_D,Power_Plant_B,84.27,24.72,20.83,43.76,40.8,31.95,Cloudy,Medium,12,7,57.11,0
TRIP-08254,TRK-044,DRV-058,2026-01-10,Mine_A,Railway_Yard_A,25.14,17.01,10.53,52.45,43.11,28.39,Clear,Medium,7,7,67.42,0
TRIP-03249,TRK-028,DRV-187,2026-01-10,Mine_A,Railway_Yard_B,106.87,39.06,26.8,54.73,28.89,17.81,Clear,Low,4,2,79.06,0
TRIP-02269,TRK-076,DRV-131,2026-01-10,Mine_B,Railway_Yard_A,102.73,17.42,20.41,57.82,33.65,28.96,Cloudy,Low,8,1,76.44,0
TRIP-00664,TRK-013,DRV-100,2026-01-10,Mine_C,Railway_Yard_B,132.51,39.96,29.98,34.46,29.52,22.54,Rain,Medium,9,2,74.54,1
TRIP-00212,TRK-088,DRV-107,2026-01-10,Mine_A,Railway_Yard_A,149.89,30.69,33.22,44.28,31.5,27.58,Rain,Low,1,2,78.75,1
TRIP-06320,TRK-039,DRV-004,2026-01-10,Mine_B,Railway_Yard_A,140.6,26.6,29.46,47.28,35.26,28.63,Cloudy,Low,8,3,77.84,0
TRIP-09447,TRK-024,DRV-051,2026-01-10,Mine_A,Railway_Yard_A,83.18,27.26,17.48,51.26,27.99,26.12,Cloudy,Low,9,2,100.0,0
TRIP-09681,TRK-094,DRV-065,2026-01-10,Mine_D,Power_Plant_A,59.1,22.29,15.61,38.7,31.93,22.02,Clear,High,2,3,86.61,0
TRIP-01222,TRK-047,DRV-184,2026-01-10,Mine_D,Power_Plant_A,86.37,17.32,22.94,27.79,24.78,22.21,Heavy_Rain,Medium,3,5,92.49,1
TRIP-07551,TRK-045,DRV-149,2026-01-10,Mine_B,Power_Plant_A,109.35,38.86,21.98,48.48,49.65,18.3,Clear,High,5,4,78.62,0
TRIP-01594,TRK-039,DRV-054,2026-01-10,Mine_A,Railway_Yard_B,67.65,21.92,13.77,48.62,26.93,26.78,Clear,Low,19,1,80.48,0
TRIP-00774,TRK-092,DRV-074,2026-01-10,Mine_A,Power_Plant_B,123.15,21.6,24.16,44.65,32.84,19.66,Rain,Medium,3,3,91.54,0
TRIP-06044,TRK-037,DRV-041,2026-01-10,Mine_C,Railway_Yard_A,21.22,15.06,9.02,25.29,41.91,28.3,Heavy_Rain,High,11,2,80.11,0
TRIP-09483,TRK-023,DRV-132,2026-01-10,Mine_B,Railway_Yard_B,49.07,18.01,11.91,45.54,48.02,26.35,Clear,Low,11,4,90.55,1
TRIP-04154,TRK-031,DRV-081,2026-01-10,Mine_B,Railway_Yard_A,61.01,35.89,19.19,46.08,30.97,22.51,Clear,Low,14,5,82.36,0
TRIP-09798,TRK-048,DRV-042,2026-01-10,Mine_B,Railway_Yard_A,39.96,16.27,11.25,52.79,32.18,29.96,Clear,Low,20,4,73.08,0
TRIP-05452,TRK-054,DRV-194,2026-01-11,Mine_C,Power_Plant_B,55.26,34.03,19.36,31.26,46.16,25.68,Heavy_Rain,Medium,18,3,86.77,0
TRIP-06592,TRK-098,DRV-098,2026-01-11,Mine_C,Railway_Yard_A,77.98,18.87,18.02,50.77,37.25,22.84,Clear,Medium,1,0,84.29,0
TRIP-07407,TRK-013,DRV-073,2026-01-11,Mine_A,Railway_Yard_A,20.47,19.25,10.22,28.09,29.71,32.89,Rain,Medium,20,3,73.47,0
TRIP-07089,TRK-030,DRV-031,2026-01-11,Mine_D,Railway_Yard_B,100.75,28.83,22.85,42.76,31.24,19.31,Clear,Medium,17,4,86.3,0
TRIP-01618,TRK-025,DRV-044,2026-01-11,Mine_A,Railway_Yard_A,33.58,33.06,13.82,64.39,27.76,24.75,Cloudy,Low,13,2,95.57,0
TRIP-06963,TRK-080,DRV-015,2026-01-11,Mine_B,Railway_Yard_A,100.24,26.92,23.12,64.73,28.33,25.82,Clear,Low,14,2,72.96,0
TRIP-04299,TRK-010,DRV-106,2026-01-11,Mine_C,Power_Plant_B,96.18,21.75,19.1,42.29,31.31,19.65,Clear,Low,1,8,78.73,0
TRIP-04780,TRK-043,DRV-078,2026-01-11,Mine_A,Railway_Yard_A,89.41,16.37,20.76,30.74,23.0,22.69,Rain,Medium,12,2,72.92,1
TRIP-02328,TRK-033,DRV-110,2026-01-11,Mine_B,Railway_Yard_A,107.73,25.51,22.47,67.28,47.54,30.19,Clear,Low,18,4,72.15,0
TRIP-09101,TRK-061,DRV-072,2026-01-11,Mine_C,Railway_Yard_A,100.19,34.52,21.22,62.99,27.58,26.89,Clear,Low,14,3,82.91,0
TRIP-04189,TRK-049,DRV-012,2026-01-11,Mine_B,Railway_Yard_B,123.47,39.08,30.32,48.01,37.74,24.0,Clear,Low,7,4,77.5,0
TRIP-09571,TRK-037,DRV-020,2026-01-11,Mine_B,Railway_Yard_A,117.77,22.1,27.66,33.82,31.97,24.85,Rain,Low,17,1,80.35,0
TRIP-06166,TRK-064,DRV-146,2026-01-11,Mine_A,Railway_Yard_B,40.74,25.16,12.4,49.42,28.07,19.26,Rain,Low,5,3,78.29,1
TRIP-06254,TRK-045,DRV-140,2026-01-11,Mine_C,Power_Plant_B,116.16,17.27,27.7,43.52,42.36,35.35,Clear,Low,15,4,80.43,0
TRIP-07475,TRK-065,DRV-081,2026-01-11,Mine_C,Power_Plant_B,118.05,38.59,27.82,54.23,33.91,17.67,Clear,Low,16,4,91.16,1
TRIP-06939,TRK-051,DRV-102,2026-01-11,Mine_D,Railway_Yard_A,101.17,38.02,29.17,20.5,37.01,33.55,Heavy_Rain,High,15,3,83.29,1
TRIP-01812,TRK-082,DRV-084,2026-01-11,Mine_B,Railway_Yard_B,142.54,34.66,32.05,50.44,43.82,30.31,Rain,Low,3,6,88.1,1
TRIP-09642,TRK-048,DRV-079,2026-01-11,Mine_B,Power_Plant_A,119.1,39.75,28.91,56.64,28.76,22.86,Clear,Low,12,2,90.12,1
TRIP-07260,TRK-080,DRV-039,2026-01-11,Mine_C,Railway_Yard_A,44.38,36.23,17.47,28.71,27.2,20.83,Heavy_Rain,High,8,3,98.09,1
TRIP-07922,TRK-009,DRV-079,2026-01-11,Mine_D,Power_Plant_B,30.96,20.1,10.56,54.33,29.34,31.53,Clear,Medium,19,4,87.1,0
TRIP-08416,TRK-035,DRV-103,2026-01-11,Mine_B,Railway_Yard_B,94.64,39.4,23.61,45.8,38.97,20.0,Cloudy,Medium,20,2,84.45,0
TRIP-04859,TRK-015,DRV-197,2026-01-11,Mine_C,Power_Plant_B,112.15,39.17,31.43,37.8,32.93,22.35,Heavy_Rain,Medium,2,4,95.94,1
TRIP-02511,TRK-041,DRV-196,2026-01-11,Mine_D,Railway_Yard_A,114.72,27.88,24.97,36.22,36.64,16.44,Heavy_Rain,Medium,14,2,74.41,1
TRIP-04714,TRK-059,DRV-156,2026-01-11,Mine_C,Power_Plant_A,49.95,37.38,17.28,57.85,42.97,23.75,Clear,Low,10,2,85.74,0
TRIP-01745,TRK-059,DRV-162,2026-01-12,Mine_B,Railway_Yard_B,54.59,15.81,7.44,37.15,30.82,26.01,Clear,High,4,3,84.69,1
TRIP-04455,TRK-018,DRV-139,2026-01-12,Mine_C,Power_Plant_B,115.9,39.73,23.48,40.46,15.0,28.65,Clear,Medium,20,1,81.93,0
TRIP-07066,TRK-025,DRV-189,2026-01-12,Mine_C,Power_Plant_A,60.95,30.16,18.15,53.68,41.9,23.69,Clear,Low,19,2,88.33,0
TRIP-05353,TRK-080,DRV-164,2026-01-12,Mine_C,Power_Plant_A,28.94,38.28,13.41,36.93,34.76,30.16,Rain,Medium,18,2,81.49,1
TRIP-09651,TRK-004,DRV-094,2026-01-12,Mine_D,Railway_Yard_A,110.34,32.75,27.96,40.76,33.5,32.41,Cloudy,Medium,18,0,76.52,0
TRIP-00925,TRK-092,DRV-150,2026-01-12,Mine_C,Railway_Yard_A,147.6,35.16,34.96,20.0,25.29,27.53,Heavy_Rain,High,8,3,72.84,1
TRIP-09465,TRK-049,DRV-165,2026-01-12,Mine_C,Power_Plant_A,130.92,15.63,23.06,48.2,41.55,20.64,Clear,High,12,3,99.71,0
TRIP-04868,TRK-043,DRV-168,2026-01-12,Mine_C,Power_Plant_A,101.15,33.25,25.85,49.61,42.92,37.44,Clear,Medium,8,3,82.94,0
TRIP-06938,TRK-065,DRV-154,2026-01-12,Mine_C,Railway_Yard_A,71.51,18.86,12.9,51.82,28.08,27.66,Cloudy,Low,3,2,76.76,1
TRIP-04908,TRK-074,DRV-156,2026-01-12,Mine_D,Railway_Yard_B,33.23,16.44,7.33,41.62,30.67,30.02,Rain,Medium,3,5,82.16,0
TRIP-05160,TRK-054,DRV-013,2026-01-12,Mine_D,Railway_Yard_A,63.45,17.75,15.47,56.76,22.72,23.03,Cloudy,Low,11,6,85.58,0
TRIP-05197,TRK-064,DRV-061,2026-01-12,Mine_C,Railway_Yard_B,50.75,34.43,19.07,42.1,38.8,26.91,Cloudy,Low,9,2,80.22,0
TRIP-09851,TRK-039,DRV-132,2026-01-12,Mine_A,Power_Plant_A,113.58,17.4,24.55,34.18,23.76,24.55,Heavy_Rain,Low,16,2,81.74,0
TRIP-04300,TRK-045,DRV-069,2026-01-12,Mine_B,Railway_Yard_B,115.36,20.74,25.47,36.17,28.34,22.19,Rain,Low,9,2,78.28,0
TRIP-03414,TRK-014,DRV-063,2026-01-12,Mine_A,Power_Plant_B,134.62,28.24,26.58,50.92,37.12,26.34,Clear,Medium,6,5,73.45,0
TRIP-07485,TRK-056,DRV-042,2026-01-12,Mine_A,Power_Plant_B,40.36,27.6,13.12,24.41,34.29,31.27,Clear,High,16,2,75.69,0
TRIP-04542,TRK-070,DRV-185,2026-01-12,Mine_D,Railway_Yard_B,33.18,38.93,18.62,22.15,34.36,28.21,Heavy_Rain,High,6,2,71.43,1
TRIP-04358,TRK-075,DRV-176,2026-01-12,Mine_C,Railway_Yard_A,40.23,33.95,19.14,24.71,39.72,28.79,Heavy_Rain,Medium,13,5,75.11,0
TRIP-08015,TRK-012,DRV-171,2026-01-12,Mine_C,Railway_Yard_A,67.49,15.16,11.96,44.31,17.9,25.05,Clear,High,9,6,80.43,0
TRIP-06795,TRK-016,DRV-179,2026-01-12,Mine_A,Railway_Yard_B,107.93,27.88,23.15,46.02,32.79,35.28,Cloudy,Medium,9,5,75.21,1
TRIP-09429,TRK-096,DRV-059,2026-01-12,Mine_B,Power_Plant_B,130.82,30.2,29.83,53.74,41.45,28.23,Clear,Medium,13,2,100.0,0
TRIP-03888,TRK-023,DRV-097,2026-01-12,Mine_C,Railway_Yard_B,118.77,23.67,23.35,47.57,40.15,18.13,Clear,Low,14,2,72.57,1
TRIP-07739,TRK-061,DRV-156,2026-01-12,Mine_A,Railway_Yard_B,80.94,19.65,15.17,45.08,25.25,25.14,Cloudy,Medium,5,1,73.93,0
TRIP-02396,TRK-002,DRV-095,2026-01-12,Mine_B,Railway_Yard_B,94.08,31.41,21.55,44.35,43.71,26.58,Rain,Medium,1,2,81.42,1
TRIP-09987,TRK-081,DRV-069,2026-01-12,Mine_B,Railway_Yard_B,106.93,26.41,27.88,31.79,27.28,24.55,Heavy_Rain,Low,17,5,82.45,1
TRIP-09739,TRK-037,DRV-080,2026-01-12,Mine_B,Railway_Yard_B,136.05,33.52,30.86,29.7,50.42,27.28,Rain,High,10,2,73.8,1
TRIP-05821,TRK-097,DRV-163,2026-01-12,Mine_B,Power_Plant_A,20.72,37.74,17.25,29.41,25.62,14.74,Heavy_Rain,Medium,9,2,81.57,0
TRIP-08201,TRK-088,DRV-046,2026-01-13,Mine_A,Railway_Yard_A,116.88,23.18,21.69,38.18,47.27,26.25,Clear,High,5,3,91.72,0
TRIP-03174,TRK-090,DRV-096,2026-01-13,Mine_B,Railway_Yard_B,73.92,39.81,20.95,27.99,48.0,34.06,Cloudy,High,20,1,77.39,1
TRIP-09439,TRK-015,DRV-012,2026-01-13,Mine_C,Power_Plant_B,107.33,38.36,26.32,44.4,45.6,26.56,Heavy_Rain,Low,4,1,88.19,0
TRIP-04177,TRK-070,DRV-191,2026-01-13,Mine_A,Railway_Yard_A,24.71,29.33,10.1,54.46,29.66,23.62,Clear,Medium,19,2,78.22,1
TRIP-03866,TRK-092,DRV-125,2026-01-13,Mine_D,Power_Plant_B,131.55,27.56,26.39,50.19,33.35,23.21,Cloudy,Low,1,3,68.9,0
TRIP-08769,TRK-015,DRV-197,2026-01-13,Mine_D,Railway_Yard_A,65.91,25.45,13.87,66.38,34.58,19.88,Clear,Low,10,2,79.58,0
TRIP-06588,TRK-042,DRV-193,2026-01-13,Mine_C,Power_Plant_B,124.93,23.49,26.51,47.01,34.35,27.92,Cloudy,Low,20,3,86.56,0
TRIP-07984,TRK-018,DRV-185,2026-01-13,Mine_B,Railway_Yard_A,103.1,19.76,27.18,32.33,32.26,23.21,Heavy_Rain,Low,18,4,94.76,0
TRIP-06410,TRK-031,DRV-094,2026-01-13,Mine_B,Railway_Yard_B,89.21,22.39,20.75,33.23,41.69,16.23,Heavy_Rain,Medium,1,2,85.75,1
TRIP-07414,TRK-061,DRV-086,2026-01-13,Mine_D,Power_Plant_B,72.87,27.13,21.05,65.14,41.01,23.48,Cloudy,Low,11,1,83.72,0
TRIP-05712,TRK-096,DRV-038,2026-01-13,Mine_A,Railway_Yard_B,45.96,35.08,17.71,65.13,27.86,27.66,Cloudy,Low,13,4,78.4,1
TRIP-05398,TRK-055,DRV-080,2026-01-13,Mine_D,Power_Plant_B,57.35,16.27,9.28,53.82,34.68,26.62,Rain,Low,13,2,79.41,0
TRIP-08276,TRK-085,DRV-098,2026-01-13,Mine_B,Power_Plant_B,83.84,30.24,20.17,24.41,18.93,31.36,Rain,Medium,11,6,95.99,0
TRIP-04403,TRK-039,DRV-110,2026-01-13,Mine_D,Power_Plant_A,28.11,36.47,10.76,49.74,26.31,30.1,Rain,Low,5,5,96.44,1
TRIP-07986,TRK-072,DRV-021,2026-01-13,Mine_B,Railway_Yard_A,126.01,19.45,30.98,20.0,27.63,33.04,Heavy_Rain,High,3,7,74.09,1
TRIP-00579,TRK-034,DRV-093,2026-01-13,Mine_D,Power_Plant_B,142.18,39.85,29.84,40.63,44.59,24.0,Cloudy,Medium,17,1,75.83,1
TRIP-07603,TRK-096,DRV-049,2026-01-13,Mine_A,Power_Plant_B,92.24,24.97,18.09,53.31,33.78,24.71,Clear,Low,7,2,75.5,0
TRIP-03887,TRK-088,DRV-033,2026-01-13,Mine_B,Power_Plant_A,116.33,35.26,25.42,43.9,37.87,23.83,Clear,High,15,7,82.6,1
TRIP-07163,TRK-067,DRV-074,2026-01-13,Mine_A,Railway_Yard_A,78.07,28.39,21.87,42.13,28.9,16.23,Clear,Low,8,2,74.84,0
TRIP-09776,TRK-078,DRV-009,2026-01-13,Mine_D,Railway_Yard_A,81.31,28.32,24.98,20.0,41.46,14.73,Rain,Medium,7,2,88.84,1
TRIP-07138,TRK-002,DRV-092,2026-01-13,Mine_D,Power_Plant_A,142.36,33.94,25.97,46.89,31.99,25.92,Clear,Medium,11,3,72.56,0
TRIP-02696,TRK-050,DRV-112,2026-01-13,Mine_B,Power_Plant_B,119.28,33.85,30.06,53.16,39.28,22.57,Clear,Medium,16,4,92.26,0
TRIP-05238,TRK-011,DRV-190,2026-01-13,Mine_B,Power_Plant_A,144.75,33.12,29.89,62.22,35.83,28.96,Clear,Low,11,1,89.0,0
TRIP-03054,TRK-075,DRV-117,2026-01-13,Mine_A,Power_Plant_A,89.74,28.48,14.79,57.42,47.9,17.34,Cloudy,Low,14,2,83.38,0
TRIP-08861,TRK-025,DRV-043,2026-01-13,Mine_B,Power_Plant_A,65.86,38.63,16.33,51.29,48.45,24.48,Cloudy,Low,3,4,77.07,0
TRIP-09914,TRK-031,DRV-128,2026-01-13,Mine_C,Power_Plant_A,146.0,37.33,27.49,56.51,25.72,22.24,Clear,Low,15,4,92.36,0
TRIP-06912,TRK-048,DRV-166,2026-01-13,Mine_C,Power_Plant_A,61.36,15.86,13.47,48.35,23.16,18.46,Clear,Low,2,1,73.69,0
TRIP-07704,TRK-026,DRV-105,2026-01-13,Mine_C,Power_Plant_B,119.06,37.5,30.89,56.22,53.06,29.38,Clear,Low,14,2,77.14,0
TRIP-03210,TRK-005,DRV-193,2026-01-13,Mine_B,Railway_Yard_B,147.04,36.5,31.13,42.53,40.03,30.12,Clear,Medium,2,2,81.48,0
